wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,collectionArtistId,collectionArtistName,collectionArtistViewUrl
track,song,115234,1613832891,1613832899,Weezer,A Little Bit of Love - Single,A Little Bit of Love,A Little Bit of Love - Single,A Little Bit of Love,https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/a-little-bit-of-love/1613832891?i=1613832899&uo=4,https://music.apple.com/us/album/a-little-bit-of-love/1613832891?i=1613832899&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/7f/3f/1e/7f3f1e15-04bb-8948-8e57-e5a12df74c5a/mzaf_4761943036106771840.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/49/e7/74/49e7742e-ffac-d962-88f8-b00f9724b35e/075679756107.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/49/e7/74/49e7742e-ffac-d962-88f8-b00f9724b35e/075679756107.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/49/e7/74/49e7742e-ffac-d962-88f8-b00f9724b35e/075679756107.jpg/100x100bb.jpg,1.29,1.29,2022-03-16T12:00:00Z,notExplicit,notExplicit,1,1,1,1,164360,USA,USD,Alternative,True,,,
track,song,115234,1251573484,1251573485,Weezer,Feels Like Summer (Acoustic) - Single,Feels Like Summer (Acoustic),Feels Like Summer (Acoustic) - Single,Feels Like Summer (Acoustic),https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/feels-like-summer-acoustic/1251573484?i=1251573485&uo=4,https://music.apple.com/us/album/feels-like-summer-acoustic/1251573484?i=1251573485&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/35/e4/76/35e476df-586f-f009-0f1b-e0ed4d1c2e98/mzaf_4139796426210410857.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music127/v4/d7/a3/8b/d7a38b1c-34b9-ae87-850c-2c7708349d19/075679891877.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music127/v4/d7/a3/8b/d7a38b1c-34b9-ae87-850c-2c7708349d19/075679891877.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music127/v4/d7/a3/8b/d7a38b1c-34b9-ae87-850c-2c7708349d19/075679891877.jpg/100x100bb.jpg,1.29,1.29,2017-06-29T12:00:00Z,notExplicit,notExplicit,1,1,1,1,196364,USA,USD,Alternative,True,,,
track,song,115234,1440898333,1440898595,Weezer,Pinkerton,Across the Sea,Pinkerton,Across the Sea,https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/across-the-sea/1440898333?i=1440898595&uo=4,https://music.apple.com/us/album/across-the-sea/1440898333?i=1440898595&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/cb/ee/eb/cbeeeb23-640c-08d4-370c-7608bff927dc/mzaf_11299385677104271777.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/a1/98/ff/a198fff4-dba5-bc03-f728-618043468d06/00602557086102.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/a1/98/ff/a198fff4-dba5-bc03-f728-618043468d06/00602557086102.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/a1/98/ff/a198fff4-dba5-bc03-f728-618043468d06/00602557086102.rgb.jpg/100x100bb.jpg,10.99,1.29,1996-09-24T12:00:00Z,explicit,notExplicit,1,1,10,5,272753,USA,USD,Rock,True,,,
track,song,115234,1440869116,1440869138,Weezer,Pinkerton (Deluxe Edition),El Scorcho,Pinkerton (Deluxe Edition),El Scorcho,https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/el-scorcho/1440869116?i=1440869138&uo=4,https://music.apple.com/us/album/el-scorcho/1440869116?i=1440869138&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/5e/05/1c/5e051c20-6a9a-bd2c-994e-c1545b4021ac/mzaf_12083549898467129499.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/64/4e/cd/644ecdf0-4c81-afa3-c4ed-e2a54fc5ec0f/00602557086515.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/64/4e/cd/644ecdf0-4c81-afa3-c4ed-e2a54fc5ec0f/00602557086515.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/64/4e/cd/644ecdf0-4c81-afa3-c4ed-e2a54fc5ec0f/00602557086515.rgb.jpg/100x100bb.jpg,18.99,1.29,1996-09-19T12:00:00Z,explicit,notExplicit,2,1,20,7,243643,USA,USD,Pop,True,,,
track,song,115234,1440889647,1440889886,Weezer,Maladroit,Keep Fishin',Maladroit,Keep Fishin',https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/keep-fishin/1440889647?i=1440889886&uo=4,https://music.apple.com/us/album/keep-fishin/1440889647?i=1440889886&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/55/cb/27/55cb27f2-565a-ca17-90b3-a48a8536dd5d/mzaf_12003265422958572249.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/6c/a6/a0/6ca6a050-a183-be08-864f-4446a409d617/00602557086133.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/6c/a6/a0/6ca6a050-a183-be08-864f-4446a409d617/00602557086133.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/6c/a6/a0/6ca6a050-a183-be08-864f-4446a409d617/00602557086133.rgb.jpg/100x100bb.jpg,10.99,1.29,2002-05-14T12:00:00Z,notExplicit,notExplicit,1,1,13,3,172267,USA,USD,Pop,True,,,
track,song,115234,1479227321,1479227480,Weezer,Van Weezer,I Need Some of That,Van Weezer,I Need Some of That,https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/i-need-some-of-that/1479227321?i=1479227480&uo=4,https://music.apple.com/us/album/i-need-some-of-that/1479227321?i=1479227480&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview124/v4/82/01/38/820138fc-426a-8eec-6bce-8c3f7534d271/mzaf_4989338388830767231.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/37/23/05/3723050b-583f-38db-0406-060fbd9dfb43/075679836861.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/37/23/05/3723050b-583f-38db-0406-060fbd9dfb43/075679836861.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/37/23/05/3723050b-583f-38db-0406-060fbd9dfb43/075679836861.jpg/100x100bb.jpg,9.99,1.29,2021-04-21T07:00:00Z,notExplicit,notExplicit,1,1,10,4,199667,USA,USD,Alternative,True,,,
track,song,115234,1440898333,1440898352,Weezer,Pinkerton,Tired of Sex,Pinkerton,Tired of Sex,https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/tired-of-sex/1440898333?i=1440898352&uo=4,https://music.apple.com/us/album/tired-of-sex/1440898333?i=1440898352&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/83/52/60/835260b3-0c95-eb6b-7d12-47afd543fa5b/mzaf_7512399706604912542.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/a1/98/ff/a198fff4-dba5-bc03-f728-618043468d06/00602557086102.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/a1/98/ff/a198fff4-dba5-bc03-f728-618043468d06/00602557086102.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/a1/98/ff/a198fff4-dba5-bc03-f728-618043468d06/00602557086102.rgb.jpg/100x100bb.jpg,10.99,1.29,1996-09-24T12:00:00Z,explicit,notExplicit,1,1,10,1,180978,USA,USD,Rock,True,,,
track,song,1104179033,1695979461,1695979472,Dominic Fike & Weezer,Sunburn,Think Fast,Sunburn,Think Fast,https://music.apple.com/us/artist/dominic-fike/1104179033?uo=4,https://music.apple.com/us/album/think-fast/1695979461?i=1695979472&uo=4,https://music.apple.com/us/album/think-fast/1695979461?i=1695979472&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/9a/4e/de/9a4ede53-939e-b875-6a5b-5a3103df68e0/mzaf_5835658253640581201.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/9f/8e/68/9f8e6877-d70d-7062-f3a2-9099dd5871c8/196871278003.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/9f/8e/68/9f8e6877-d70d-7062-f3a2-9099dd5871c8/196871278003.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/9f/8e/68/9f8e6877-d70d-7062-f3a2-9099dd5871c8/196871278003.jpg/100x100bb.jpg,11.99,1.29,2023-07-07T12:00:00Z,cleaned,notExplicit,1,1,15,3,222840,USA,USD,Alternative,True,,Dominic Fike,
track,song,115234,1270328038,1270328048,Weezer,Pacific Daydream,Mexican Fender,Pacific Daydream,Mexican Fender,https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/mexican-fender/1270328038?i=1270328048&uo=4,https://music.apple.com/us/album/mexican-fender/1270328038?i=1270328048&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/17/2a/81/172a81f8-67ab-0629-5600-0e5122108781/mzaf_5732135166426588178.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f0/84/70/f084703f-8519-3ab1-762d-ba11accba6dd/075679888525.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f0/84/70/f084703f-8519-3ab1-762d-ba11accba6dd/075679888525.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f0/84/70/f084703f-8519-3ab1-762d-ba11accba6dd/075679888525.jpg/100x100bb.jpg,9.99,1.29,2017-10-27T12:00:00Z,notExplicit,notExplicit,1,1,10,1,189817,USA,USD,Alternative,True,,,
track,song,115234,1440865423,1440865436,Weezer,Make Believe,We Are All On Drugs,Make Believe,We Are All On Drugs,https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/we-are-all-on-drugs/1440865423?i=1440865436&uo=4,https://music.apple.com/us/album/we-are-all-on-drugs/1440865423?i=1440865436&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/7e/c1/ec/7ec1ec42-80df-1f13-829c-271f57a0dadb/mzaf_8708682288499788800.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/47/40/48/474048e5-27ed-319e-1b60-73dae6a716d8/06UMGIM12419.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/47/40/48/474048e5-27ed-319e-1b60-73dae6a716d8/06UMGIM12419.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/47/40/48/474048e5-27ed-319e-1b60-73dae6a716d8/06UMGIM12419.rgb.jpg/100x100bb.jpg,10.99,1.29,2005-05-10T12:00:00Z,notExplicit,notExplicit,1,1,12,6,214160,USA,USD,Rock,True,,,
track,song,115234,1440889647,1440889882,Weezer,Maladroit,Dope Nose,Maladroit,Dope Nose,https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/dope-nose/1440889647?i=1440889882&uo=4,https://music.apple.com/us/album/dope-nose/1440889647?i=1440889882&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/59/60/26/5960268e-b16d-34a0-8594-e17010450e33/mzaf_8515138999356095295.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/6c/a6/a0/6ca6a050-a183-be08-864f-4446a409d617/00602557086133.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/6c/a6/a0/6ca6a050-a183-be08-864f-4446a409d617/00602557086133.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/6c/a6/a0/6ca6a050-a183-be08-864f-4446a409d617/00602557086133.rgb.jpg/100x100bb.jpg,10.99,1.29,2002-03-26T12:00:00Z,notExplicit,notExplicit,1,1,13,2,137400,USA,USD,Pop,True,,,
track,song,115234,1445286982,1445286992,Weezer,Christmas With Weezer - EP,We Wish You a Merry Christmas,Christmas With Weezer - EP,We Wish You a Merry Christmas,https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/we-wish-you-a-merry-christmas/1445286982?i=1445286992&uo=4,https://music.apple.com/us/album/we-wish-you-a-merry-christmas/1445286982?i=1445286992&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/eb/2e/a6/eb2ea630-9e39-297b-2440-3a8b5ccb954b/mzaf_10462935582789792523.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/99/e2/cd/99e2cd08-3f81-5d8a-d185-28116f04fbff/00602517963818.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/99/e2/cd/99e2cd08-3f81-5d8a-d185-28116f04fbff/00602517963818.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/99/e2/cd/99e2cd08-3f81-5d8a-d185-28116f04fbff/00602517963818.rgb.jpg/100x100bb.jpg,6.99,1.29,2008-12-16T12:00:00Z,notExplicit,notExplicit,1,1,6,1,84973,USA,USD,Holiday,True,,,
track,song,115234,1440898333,1440898588,Weezer,Pinkerton,Why Bother?,Pinkerton,Why Bother?,https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/why-bother/1440898333?i=1440898588&uo=4,https://music.apple.com/us/album/why-bother/1440898333?i=1440898588&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/00/63/ea/0063eac6-2e69-b75b-de9a-d1a892386acd/mzaf_12087662472376224637.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/a1/98/ff/a198fff4-dba5-bc03-f728-618043468d06/00602557086102.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/a1/98/ff/a198fff4-dba5-bc03-f728-618043468d06/00602557086102.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/a1/98/ff/a198fff4-dba5-bc03-f728-618043468d06/00602557086102.rgb.jpg/100x100bb.jpg,10.99,1.29,1996-09-24T12:00:00Z,explicit,notExplicit,1,1,10,4,128365,USA,USD,Rock,True,,,
track,song,115234,1440869641,1440869925,Weezer,Weezer (Deluxe Edition),Surf Wax America,Weezer (Deluxe Edition),Surf Wax America,https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/surf-wax-america/1440869641?i=1440869925&uo=4,https://music.apple.com/us/album/surf-wax-america/1440869641?i=1440869925&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/35/63/6c/35636c2d-0304-effe-b617-f11572652e24/mzaf_15833958008899110361.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/98/ef/02/98ef026e-7d73-f8ce-90d0-b41371ad20aa/16UMGIM52970.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/98/ef/02/98ef026e-7d73-f8ce-90d0-b41371ad20aa/16UMGIM52970.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/98/ef/02/98ef026e-7d73-f8ce-90d0-b41371ad20aa/16UMGIM52970.rgb.jpg/100x100bb.jpg,14.99,1.29,1994-05-10T12:00:00Z,notExplicit,notExplicit,2,1,10,6,186213,USA,USD,Pop,True,,,
track,song,115234,1442329821,1442329824,Weezer,Weezer (Black Album),Zombie Bastards,Weezer (Black Album),Zombie Bastards,https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/zombie-bastards/1442329821?i=1442329824&uo=4,https://music.apple.com/us/album/zombie-bastards/1442329821?i=1442329824&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/8d/ac/11/8dac1150-cfa7-a755-7d72-7c337d22c953/mzaf_1250382530739667615.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/50/d9/ed/50d9ed43-2d95-d417-e660-57189fa664a1/075679858115.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/50/d9/ed/50d9ed43-2d95-d417-e660-57189fa664a1/075679858115.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/50/d9/ed/50d9ed43-2d95-d417-e660-57189fa664a1/075679858115.jpg/100x100bb.jpg,9.99,1.29,2019-03-01T12:00:00Z,explicit,notExplicit,1,1,10,2,251000,USA,USD,Alternative,True,,,
track,song,115234,1100739016,1100739076,Weezer,Weezer (White Album),California Kids,Weezer (White Album),California Kids,https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/california-kids/1100739016?i=1100739076&uo=4,https://music.apple.com/us/album/california-kids/1100739016?i=1100739076&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/80/2f/99/802f9943-05ff-3ed8-b66e-447644d8890b/mzaf_3858393073943760879.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music49/v4/5a/c0/24/5ac024bc-160e-e4bf-7982-80b8069de71a/075679912770.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music49/v4/5a/c0/24/5ac024bc-160e-e4bf-7982-80b8069de71a/075679912770.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music49/v4/5a/c0/24/5ac024bc-160e-e4bf-7982-80b8069de71a/075679912770.jpg/100x100bb.jpg,9.99,1.29,2016-04-01T07:00:00Z,notExplicit,notExplicit,1,1,10,1,205420,USA,USD,Alternative,True,,,
track,song,115234,1440869641,1440869649,Weezer,Weezer (Deluxe Edition),The World Has Turned and Left Me Here,Weezer (Deluxe Edition),The World Has Turned and Left Me Here,https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/the-world-has-turned-and-left-me-here/1440869641?i=1440869649&uo=4,https://music.apple.com/us/album/the-world-has-turned-and-left-me-here/1440869641?i=1440869649&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/74/8e/7f/748e7fa2-fe34-6a50-2825-f858c26ee09d/mzaf_4445276243100080786.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/98/ef/02/98ef026e-7d73-f8ce-90d0-b41371ad20aa/16UMGIM52970.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/98/ef/02/98ef026e-7d73-f8ce-90d0-b41371ad20aa/16UMGIM52970.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/98/ef/02/98ef026e-7d73-f8ce-90d0-b41371ad20aa/16UMGIM52970.rgb.jpg/100x100bb.jpg,14.99,1.29,1994-05-10T12:00:00Z,notExplicit,notExplicit,2,1,10,3,258373,USA,USD,Pop,True,,,
track,song,115234,1443633056,1443633065,Weezer feat. Hayley Williams,Muppets: The Green Album,Rainbow Connection (feat. Hayley Williams),Muppets: The Green Album,Rainbow Connection (feat. Hayley Williams),https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/rainbow-connection-feat-hayley-williams/1443633056?i=1443633065&uo=4,https://music.apple.com/us/album/rainbow-connection-feat-hayley-williams/1443633056?i=1443633065&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/2b/ab/ab/2babab42-aeb0-fc05-4794-5a2beb521a8b/mzaf_11701911947889149906.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/d7/a8/85/d7a8852a-af21-8e32-4cb6-c8a38ac48dbf/00050087163174.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/d7/a8/85/d7a8852a-af21-8e32-4cb6-c8a38ac48dbf/00050087163174.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/d7/a8/85/d7a8852a-af21-8e32-4cb6-c8a38ac48dbf/00050087163174.rgb.jpg/100x100bb.jpg,12.99,0.69,2011-01-01T12:00:00Z,notExplicit,notExplicit,1,1,12,2,240507,USA,USD,Rock,True,36270.0,Various Artists,
track,song,115234,1444026224,1444026228,Weezer,Raditude (Deluxe Version),(If You're Wondering If I Want You To) I Want You To,Raditude (Deluxe Version),(If You're Wondering If I Want You To) I Want You To,https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/if-youre-wondering-if-i-want-you-to-i-want-you-to/1444026224?i=1444026228&uo=4,https://music.apple.com/us/album/if-youre-wondering-if-i-want-you-to-i-want-you-to/1444026224?i=1444026228&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/0b/6d/e9/0b6de96a-7fab-596d-1fc9-b8a547542170/mzaf_5518111803370729159.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/8b/2a/6c/8b2a6caa-17bd-dbaa-131d-22a5ae24547c/00602527205441.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/8b/2a/6c/8b2a6caa-17bd-dbaa-131d-22a5ae24547c/00602527205441.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/8b/2a/6c/8b2a6caa-17bd-dbaa-131d-22a5ae24547c/00602527205441.rgb.jpg/100x100bb.jpg,10.99,1.29,2009-08-18T12:00:00Z,explicit,notExplicit,2,1,10,1,208773,USA,USD,Alternative,True,,,
track,song,115234,1100739016,1100739081,Weezer,Weezer (White Album),King of the World,Weezer (White Album),King of the World,https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/king-of-the-world/1100739016?i=1100739081&uo=4,https://music.apple.com/us/album/king-of-the-world/1100739016?i=1100739081&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/fd/5e/0c/fd5e0c96-cac4-9895-975a-318f6e46bf31/mzaf_16565660037983003285.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music49/v4/5a/c0/24/5ac024bc-160e-e4bf-7982-80b8069de71a/075679912770.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music49/v4/5a/c0/24/5ac024bc-160e-e4bf-7982-80b8069de71a/075679912770.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music49/v4/5a/c0/24/5ac024bc-160e-e4bf-7982-80b8069de71a/075679912770.jpg/100x100bb.jpg,9.99,1.29,2016-01-16T08:00:00Z,notExplicit,notExplicit,1,1,10,6,204475,USA,USD,Alternative,True,,,
track,song,115234,1440898333,1440898873,Weezer,Pinkerton,Falling for You,Pinkerton,Falling for You,https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/falling-for-you/1440898333?i=1440898873&uo=4,https://music.apple.com/us/album/falling-for-you/1440898333?i=1440898873&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/93/9c/60/939c607d-2fba-db87-46dc-379430257d47/mzaf_13322653057530782756.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/a1/98/ff/a198fff4-dba5-bc03-f728-618043468d06/00602557086102.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/a1/98/ff/a198fff4-dba5-bc03-f728-618043468d06/00602557086102.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/a1/98/ff/a198fff4-dba5-bc03-f728-618043468d06/00602557086102.rgb.jpg/100x100bb.jpg,10.99,1.29,1996-09-24T12:00:00Z,explicit,notExplicit,1,1,10,9,227729,USA,USD,Rock,True,,,
track,song,115234,1440868131,1440868244,Weezer,Weezer (Green Album),Don't Let Go,Weezer (Green Album),Don't Let Go,https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/dont-let-go/1440868131?i=1440868244&uo=4,https://music.apple.com/us/album/dont-let-go/1440868131?i=1440868244&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/81/63/5f/81635fd8-ab56-a796-0874-8e459e099615/mzaf_16460054722255302729.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fc/ef/19/fcef196c-3f81-e9da-f02a-b55d900e7d69/16UMGIM53162.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fc/ef/19/fcef196c-3f81-e9da-f02a-b55d900e7d69/16UMGIM53162.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fc/ef/19/fcef196c-3f81-e9da-f02a-b55d900e7d69/16UMGIM53162.rgb.jpg/100x100bb.jpg,9.99,1.29,2001-05-15T12:00:00Z,notExplicit,notExplicit,1,1,10,1,179533,USA,USD,Rock,True,,,
track,song,115234,1100739016,1100739084,Weezer,Weezer (White Album),Jacked Up,Weezer (White Album),Jacked Up,https://music.apple.com/us/artist/weezer/115234?uo=4,https://music.apple.com/us/album/jacked-up/1100739016?i=1100739084&uo=4,https://music.apple.com/us/album/jacked-up/1100739016?i=1100739084&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/20/ee/0b/20ee0b3f-340f-155e-e494-9378e30f08f2/mzaf_14972688383975857915.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music49/v4/5a/c0/24/5ac024bc-160e-e4bf-7982-80b8069de71a/075679912770.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music49/v4/5a/c0/24/5ac024bc-160e-e4bf-7982-80b8069de71a/075679912770.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music49/v4/5a/c0/24/5ac024bc-160e-e4bf-7982-80b8069de71a/075679912770.jpg/100x100bb.jpg,9.99,1.29,2016-04-01T07:00:00Z,notExplicit,notExplicit,1,1,10,9,173509,USA,USD,Alternative,True,,,
